alias,canonical,source,confidence
关节冷,关节冷,term_sheet1,1.0
关节畸形,关节畸形,term_sheet1,1.0
关节疼痛,历节(关节疼痛),term_sheet2,1.0
关节疼痛,历节风(关节疼痛),term_sheet2,1.0
关节疼痛,痹症(关节疼痛),term_sheet2,1.0
关节疼痛,骨节痛,term_sheet1_definition,0.75
关节痛,伤寒蓄血,term_sheet2,1.0
关节痛,关节痛,term_sheet2,1.0
关节痛,关节痛,term_sheet3_self,0.6
关节痛,关节痛,term_sheet4_self,0.6
关节痛/关节痛,关节痛,term_sheet2,1.0
关节红肿,关节红肿,term_sheet1,1.0
关节肿大,关节肿大,term_sheet1,1.0
关节脱位,关节脱位,term_sheet2,1.0
关节脱位,关节脱位,term_sheet3_self,0.6
关节脱位,关节脱位,term_sheet4_self,0.6
关节脱位,关节脱臼,term_sheet1_definition,0.75
关节脱位,脱臼(关节脱位),term_sheet2,1.0
关节脱位/关节脱位,关节脱位,term_sheet2,1.0
关节脱臼,关节脱臼,term_sheet1,1.0
内伤劳倦,内伤劳倦,term_sheet2,1.0
内伤劳倦,内伤劳倦,term_sheet4_self,0.6
内伤劳倦/内伤劳倦,内伤劳倦,term_sheet2,1.0
内伤头痛,内伤头痛,term_sheet2,1.0
内伤头痛,内伤头痛,term_sheet4_self,0.6
内伤头痛/内伤头痛,内伤头痛,term_sheet2,1.0
内伤病血瘀,内伤血瘀,term_sheet2,1.0
内伤病血瘀,汗症(多汗或少汗),term_sheet2,1.0
内伤病血瘀/内伤血瘀,内伤血瘀,term_sheet2,1.0
内伤病血瘀证,内伤病血瘀证,term_sheet3_self,0.6
内伤病血瘀证,内伤病血瘀证,term_sheet4_self,0.6
内伤病血瘀证,汗症(多汗或少汗),term_sheet2,1.0
内伤脾胃虚寒,内伤脾胃虚寒,term_sheet2,1.0
内伤脾胃虚寒,内伤脾胃虚寒,term_sheet4_self,0.6
内伤脾胃虚寒/内伤脾胃虚寒,内伤脾胃虚寒,term_sheet2,1.0
内伤血瘀,内伤血瘀,term_sheet2,1.0
内伤里证,内伤里证,term_sheet2,1.0
内伤里证,内伤里证,term_sheet3_self,0.6
内伤里证,内伤里证,term_sheet4_self,0.6
内伤里证/内伤里证,内伤里证,term_sheet2,1.0
内伤饮食,内伤饮食,term_sheet2,1.0
内伤饮食,内伤饮食,term_sheet3_self,0.6
内伤饮食,内伤饮食,term_sheet4_self,0.6
内伤饮食/内伤饮食,内伤饮食,term_sheet2,1.0
内外痔,内外痔,term_sheet2,1.0
内外痔,内外痔,term_sheet3_self,0.6
内外痔,内外痔,term_sheet4_self,0.6
内外痔,内外痔等,term_sheet3_self,0.6
内外痔/内外痔,内外痔,term_sheet2,1.0
内外痔等,内外痔,term_sheet3_self,0.6
内外痔等,内外痔等,term_sheet3_self,0.6
内痈,内痈,term_sheet2,1.0
内痈,内痈,term_sheet3_self,0.6
内痈,内痈,term_sheet4_self,0.6
内痈,直肠癌局部,term_sheet2,1.0
内痈/内痈,内痈,term_sheet2,1.0
内痔,内痔,term_sheet2,1.0
内痔,内痔,term_sheet3_self,0.6
内痔,内痔,term_sheet4_self,0.6
内痔,内痔等,term_sheet3_self,0.6
内痔/内痔,内痔,term_sheet2,1.0
内痔等,内痔,term_sheet3_self,0.6
内痔等,内痔等,term_sheet3_self,0.6
内眼疾,内眼疾,term_sheet3_self,0.6
内眼疾,内眼疾,term_sheet4_self,0.6
内眼疾,内眼疾病,term_sheet3_self,0.6
内眼疾,内眼疾病,term_sheet4_self,0.6
内眼疾,内障,term_sheet2,1.0
内眼疾,胃火上炎,term_sheet2,1.0
内眼疾病,内眼疾,term_sheet3_self,0.6
内眼疾病,内眼疾,term_sheet4_self,0.6
内眼疾病,内眼疾病,term_sheet3_self,0.6
内眼疾病,内眼疾病,term_sheet4_self,0.6
内眼疾病,内障,term_sheet2,1.0
内眼疾病,胃火上炎,term_sheet2,1.0
内眼疾病/内障,内障,term_sheet2,1.0
内脏功能衰竭,内脏功能衰竭,term_sheet2,1.0
内脏肿瘤,内脏肿瘤,term_sheet2,1.0
内脏肿瘤,内脏肿瘤,term_sheet3_self,0.6
内脏肿瘤,内脏肿瘤,term_sheet4_self,0.6
内脏肿瘤,内脏肿瘤等,term_sheet3_self,0.6
内脏肿瘤/内脏肿瘤,内脏肿瘤,term_sheet2,1.0
内脏肿瘤等,内脏肿瘤,term_sheet3_self,0.6
内脏肿瘤等,内脏肿瘤等,term_sheet3_self,0.6
内脏败坏,内脏功能衰竭,term_sheet2,1.0
内脏败坏,内脏败坏,term_sheet3_self,0.6
内脏败坏,内脏败坏,term_sheet4_self,0.6
内脏败坏,疥疮,term_sheet2,1.0
内脏败坏/内脏功能衰竭,内脏功能衰竭,term_sheet2,1.0
内闭外脱,内闭外脱,term_sheet2,1.0
内闭外脱,黄液上冲(眼疾),term_sheet2,1.0
内闭外脱/内闭外脱,内闭外脱,term_sheet2,1.0
内闭外脱证,内闭外脱证,term_sheet3_self,0.6
内闭外脱证,内闭外脱证,term_sheet4_self,0.6
内闭外脱证,黄液上冲(眼疾),term_sheet2,1.0
内陷逆,内陷逆,term_sheet2,1.0
内陷逆,"内陷逆(邪毒内陷,正气虚弱)",term_sheet2,1.0
内陷逆(邪毒内陷,"内陷逆(邪毒内陷,正气虚弱)",term_sheet2,1.0
内陷逆/内陷逆(邪毒内陷,"内陷逆(邪毒内陷,正气虚弱)",term_sheet2,1.0
内陷逆证,内陷逆,term_sheet2,1.0
内陷逆证,内陷逆证,term_sheet3_self,0.6
内陷逆证,内陷逆证,term_sheet4_self,0.6
内障,内障,term_sheet2,1.0
内障,内障,term_sheet3_self,0.6
内障,内障,term_sheet4_self,0.6
内障,内障(眼底病变),term_sheet2,1.0
内障,目系炎性暴盲(视神经炎),term_sheet2,1.0
内障(眼底病变),内障(眼底病变),term_sheet2,1.0
内障/内障(眼底病变),内障(眼底病变),term_sheet2,1.0
冠心,冠心,tea_matching_term,0.95
冠心,冠心病,tea_matching_term,0.95
冠心病,冠心,tea_matching_term,0.95
冠心病,冠心病,tea_matching_term,0.95
冬瓜串,冬瓜串,term_sheet2,1.0
冬瓜串,冬瓜串,term_sheet3_self,0.6
冬瓜串,冬瓜串,term_sheet4_self,0.6
冬瓜串,冬瓜串(淋巴结肿大),term_sheet2,1.0
冬瓜串(淋巴结肿大),冬瓜串(淋巴结肿大),term_sheet2,1.0
冬瓜串/冬瓜串(淋巴结肿大),冬瓜串(淋巴结肿大),term_sheet2,1.0
冰瑕翳,冰瑕翳,term_sheet2,1.0
冰瑕翳,冰瑕翳,term_sheet3_self,0.6
冰瑕翳,冰瑕翳,term_sheet4_self,0.6
冰瑕翳,冰瑕翳(角膜混浊),term_sheet2,1.0
冰瑕翳(角膜混浊),冰瑕翳(角膜混浊),term_sheet2,1.0
冰瑕翳/冰瑕翳(角膜混浊),冰瑕翳(角膜混浊),term_sheet2,1.0
冲任不固,冲任不固,term_sheet2,1.0
冲任不固/冲任不固,冲任不固,term_sheet2,1.0
冲任不固证,冲任不固,term_sheet2,1.0
冲任不固证,冲任不固证,term_sheet3_self,0.6
冲任不固证,冲任不固证,term_sheet4_self,0.6
冲任不固证,冲任不固证等,term_sheet3_self,0.6
冲任不固证等,冲任不固证,term_sheet3_self,0.6
冲任不固证等,冲任不固证等,term_sheet3_self,0.6
冲任不调,产后外感,term_sheet2,1.0
冲任不调,冲任不调,term_sheet2,1.0
冲任不调,冲任不调,term_sheet3_self,0.6
冲任不调,冲任不调,term_sheet4_self,0.6
冲任不调,冲任失调,term_sheet2,1.0
冲任不调,龟头破烂,term_sheet2,1.0
冲任不调/冲任失调,冲任失调,term_sheet2,1.0
冲任不调证,产后外感,term_sheet2,1.0
冲任不调证,冲任不调,term_sheet2,1.0
冲任不调证,冲任不调证,term_sheet3_self,0.6
冲任不调证,冲任不调证,term_sheet4_self,0.6
冲任不调证,龟头破烂,term_sheet2,1.0
冲任亏虚,冲任亏虚,term_sheet2,1.0
冲任亏虚,脏腑精气衰竭,term_sheet2,1.0
冲任亏虚/冲任亏虚,冲任亏虚,term_sheet2,1.0
冲任亏虚证,冲任亏虚证,term_sheet3_self,0.6
冲任亏虚证,冲任亏虚证,term_sheet4_self,0.6
冲任亏虚证,脏腑精气衰竭,term_sheet2,1.0
冲任失调,冲任失调,term_sheet2,1.0
冲任失调,冲任失调,term_sheet3_self,0.6
冲任失调,冲任失调,term_sheet4_self,0.6
冲任失调/冲任失调,冲任失调,term_sheet2,1.0
冲任失调证,冲任失调,term_sheet2,1.0
冲任失调证,冲任失调证,term_sheet3_self,0.6
冲任失调证,冲任失调证,term_sheet4_self,0.6
冲任失调证,冲任失调证等,term_sheet3_self,0.6
冲任失调证等,冲任失调证,term_sheet3_self,0.6
冲任失调证等,冲任失调证等,term_sheet3_self,0.6
冲任虚寒,冲任虚寒,term_sheet2,1.0
冲任虚寒,冲任虚寒,term_sheet4_self,0.6
冲任虚寒,破伤风,term_sheet2,1.0
冲任虚寒,经脉气血不畅,term_sheet2,1.0
冲任虚寒/冲任虚寒,冲任虚寒,term_sheet2,1.0
冲任虚寒等证,冲任虚寒等证,term_sheet3_self,0.6
冲任虚寒证,冲任虚寒,term_sheet2,1.0
冲任虚寒证,冲任虚寒证,term_sheet3_self,0.6
冲任虚寒证,冲任虚寒证,term_sheet4_self,0.6
冲任虚寒证,破伤风,term_sheet2,1.0
冷厥,冷厥,term_sheet2,1.0
冷厥,冷厥,term_sheet3_self,0.6
冷厥,冷厥,term_sheet4_self,0.6
冷厥,瞳睛病(眼疾),term_sheet2,1.0
冷厥/冷厥,冷厥,term_sheet2,1.0
冷汗淋漓,冷汗淋漓,term_sheet1,1.0
冷痛,冷痛,term_sheet1,1.0
冻伤,寒疮(冻伤),term_sheet2,1.0
冻疮,冻疮,term_sheet2,1.0
冻疮,冻疮,term_sheet3_self,0.6
冻疮,冻疮,term_sheet4_self,0.6
冻疮,冻疮等,term_sheet3_self,0.6
冻疮/冻疮,冻疮,term_sheet2,1.0
冻疮等,冻疮,term_sheet3_self,0.6
冻疮等,冻疮等,term_sheet3_self,0.6
凝脂翳,凝脂翳,term_sheet2,1.0
凝脂翳,凝脂翳,term_sheet3_self,0.6
凝脂翳,凝脂翳,term_sheet4_self,0.6
凝脂翳,凝脂翳(眼疾),term_sheet2,1.0
凝脂翳,毒火上燔,term_sheet2,1.0
凝脂翳,气轮虚热(眼球虚热),term_sheet2,1.0
凝脂翳,耳壳痰包(耳部肿块),term_sheet2,1.0
凝脂翳,肺经燥热,term_sheet2,1.0
凝脂翳,鸪眼凝睛(眼球固定),term_sheet2,1.0
凝脂翳(眼疾),凝脂翳(眼疾),term_sheet2,1.0
凝脂翳/凝脂翳(眼疾),凝脂翳(眼疾),term_sheet2,1.0
出疹先兆,出疹先兆,term_sheet2,1.0
出疹先兆,出疹先兆,term_sheet3_self,0.6
出疹先兆,出疹先兆,term_sheet4_self,0.6
出疹先兆/出疹先兆,出疹先兆,term_sheet2,1.0
出血中风,内脏功能衰竭,term_sheet2,1.0
出血中风,出血中风,term_sheet2,1.0
出血中风,出血中风,term_sheet3_self,0.6
出血中风,出血中风,term_sheet4_self,0.6
出血中风,出血性中风,term_sheet2,1.0
出血中风,圆翳内障(白内障),term_sheet2,1.0
出血中风,暴泻,term_sheet2,1.0
出血中风/出血性中风,出血性中风,term_sheet2,1.0
出血性中风,出血性中风,term_sheet2,1.0
出血性疾,血不循经(出血性疾病),term_sheet2,1.0
出血性疾,血溢病(出血性疾病),term_sheet2,1.0
出血性疾病,血不循经(出血性疾病),term_sheet2,1.0
出血性疾病,血溢病(出血性疾病),term_sheet2,1.0
刀割样疼痛,刀割样疼痛,term_sheet1,1.0
刀割痛,刀割样疼痛,term_sheet1_definition,0.75
创伤开放,创伤开放,term_sheet2,1.0
创伤开放,创伤开放,term_sheet3_self,0.6
创伤开放,创伤开放,term_sheet4_self,0.6
创伤开放/创伤开放,创伤开放,term_sheet2,1.0
创伤性溃疡,创伤性溃疡,term_sheet2,1.0
创伤性溃疡,创伤性溃疡,term_sheet3_self,0.6
创伤性溃疡,创伤性溃疡,term_sheet4_self,0.6
创伤性溃疡,创伤性溃疡等,term_sheet3_self,0.6
创伤性溃疡/创伤性溃疡,创伤性溃疡,term_sheet2,1.0
创伤性溃疡等,创伤性溃疡,term_sheet3_self,0.6
创伤性溃疡等,创伤性溃疡等,term_sheet3_self,0.6
创口不整齐,创口不整齐,term_sheet1,1.0
创口修复正常,创口修复正常,term_sheet2,1.0
创口修复正常,创口修复正常,term_sheet3_self,0.6
创口修复正常,创口修复正常,term_sheet4_self,0.6
创口修复正常/创口修复正常,创口修复正常,term_sheet2,1.0
创口出血,创口出血,term_sheet1,1.0
创口干瘪,创口干瘪,term_sheet1,1.0
创口整齐,创口整齐,term_sheet1,1.0
创口血肿,创口血肿,term_sheet1,1.0
初生不啼,初生不啼,term_sheet2,1.0
初生不啼,初生不啼,term_sheet4_self,0.6
初生不啼,初生不啼(新生儿窒息),term_sheet2,1.0
初生不啼(新生儿窒息),初生不啼(新生儿窒息),term_sheet2,1.0
初生不啼/初生不啼(新生儿窒息),初生不啼(新生儿窒息),term_sheet2,1.0
初生儿喘促,初生儿喘促,term_sheet2,1.0
初生儿喘促,初生儿喘促,term_sheet3_self,0.6
初生儿喘促,初生儿喘促,term_sheet4_self,0.6
初生儿喘促,初生儿喘促等,term_sheet3_self,0.6
初生儿喘促/初生儿喘促,初生儿喘促,term_sheet2,1.0
初生儿喘促等,初生儿喘促,term_sheet3_self,0.6
初生儿喘促等,初生儿喘促等,term_sheet3_self,0.6
利器伤,利器伤,term_sheet2,1.0
利器伤,利器伤,term_sheet3_self,0.6
利器伤,利器伤,term_sheet4_self,0.6
利器伤,锐器伤,term_sheet2,1.0
利器伤/锐器伤,锐器伤,term_sheet2,1.0
刺痛,刺痛,term_sheet1,1.0
前列腺增生,精癃(前列腺增生),term_sheet2,1.0
前列腺炎,精浊(前列腺炎),term_sheet2,1.0
前囟凹陷,前囟凹陷,term_sheet1,1.0
前囟宽大,前囟宽大,term_sheet1,1.0
前腮溃脓,前腮溃脓,term_sheet1,1.0
前臂内侧红丝,前臂内侧红丝,term_sheet1,1.0
前臂肿胀,前臂肿胀,term_sheet1,1.0
前臂骨折,前臂骨折,term_sheet2,1.0
前臂骨折,前臂骨折,term_sheet3_self,0.6
前臂骨折,前臂骨折,term_sheet4_self,0.6
前臂骨折/前臂骨折,前臂骨折,term_sheet2,1.0
前额头痛,前额痛,term_sheet1_definition,0.75
前额痛,前额痛,term_sheet1,1.0
剥脱性皮炎,剥脱性皮炎,term_sheet2,1.0
剥脱性皮炎,剥脱性皮炎,term_sheet3_self,0.6
剥脱性皮炎,剥脱性皮炎,term_sheet4_self,0.6
剥脱性皮炎,剥脱性皮炎等,term_sheet3_self,0.6
剥脱性皮炎/剥脱性皮炎,剥脱性皮炎,term_sheet2,1.0
剥脱性皮炎等,剥脱性皮炎,term_sheet3_self,0.6
剥脱性皮炎等,剥脱性皮炎等,term_sheet3_self,0.6
剥苔,剥苔,term_sheet1,1.0
剧吐,剧吐,term_sheet2,1.0
剧吐,剧吐,term_sheet4_self,0.6
剧吐/剧吐,剧吐,term_sheet2,1.0
剧哭,剧哭,term_sheet1,1.0
剧痛,剧痛,term_sheet1,1.0
剧痛,剧痛,term_sheet2,1.0
剧痛,剧痛,term_sheet3_self,0.6
剧痛,剧痛,term_sheet4_self,0.6
剧痛,剧痛等,term_sheet3_self,0.6
剧痛/剧痛,剧痛,term_sheet2,1.0
剧痛等,剧痛,term_sheet3_self,0.6
剧痛等,剧痛等,term_sheet3_self,0.6
副睾硬结,副睾硬结,term_sheet1,1.0
功能失调性月经紊乱,功能失调性月经紊乱,term_sheet1,1.0
动物咬伤,动物咬伤,term_sheet2,1.0
动物咬伤,动物咬伤,term_sheet3_self,0.6
动物咬伤,动物咬伤,term_sheet4_self,0.6
动物咬伤/动物咬伤,动物咬伤,term_sheet2,1.0
动风先兆,动风先兆,term_sheet2,1.0
动风先兆,动风先兆,term_sheet3_self,0.6
动风先兆,动风先兆,term_sheet4_self,0.6
动风先兆,动风先兆等,term_sheet3_self,0.6
动风先兆/动风先兆,动风先兆,term_sheet2,1.0
动风先兆等,动风先兆,term_sheet3_self,0.6
动风先兆等,动风先兆等,term_sheet3_self,0.6
助养新肉,"气血渐充,助养新肉",term_sheet2,1.0
劳倦所致的淋证,劳淋(劳倦所致的淋证),term_sheet2,1.0
劳倦过度,劳倦过度,term_sheet2,1.0
劳倦过度,劳倦过度,term_sheet3_self,0.6
劳倦过度,劳倦过度,term_sheet4_self,0.6
劳倦过度/劳倦过度,劳倦过度,term_sheet2,1.0
劳损,劳损,term_sheet2,1.0
劳损,劳损,term_sheet3_self,0.6
劳损,劳损,term_sheet4_self,0.6
劳损,劳损等,term_sheet3_self,0.6
劳损,暑热,term_sheet2,1.0
劳损,水湿内停,term_sheet2,1.0
劳损,痢毒上攻,term_sheet2,1.0
劳损,虚阳浮越,term_sheet2,1.0
劳损/劳损,劳损,term_sheet2,1.0
劳损等,劳损,term_sheet3_self,0.6
劳损等,劳损等,term_sheet3_self,0.6
劳淋,劳淋,term_sheet2,1.0
劳淋,劳淋,term_sheet4_self,0.6
劳淋,劳淋(劳倦所致的淋证),term_sheet2,1.0
劳淋(劳倦所致的淋证),劳淋(劳倦所致的淋证),term_sheet2,1.0
劳淋/劳淋(劳倦所致的淋证),劳淋(劳倦所致的淋证),term_sheet2,1.0
劳累发热,劳累发热,term_sheet1,1.0
勺状甲,勺状甲,term_sheet2,1.0
勺状甲,勺状甲,term_sheet3_self,0.6
勺状甲,勺状甲,term_sheet4_self,0.6
勺状甲,勺状甲(匙状指甲),term_sheet2,1.0
勺状甲,勺状甲等,term_sheet3_self,0.6
勺状甲(匙状指甲),勺状甲(匙状指甲),term_sheet2,1.0
勺状甲/勺状甲(匙状指甲),勺状甲(匙状指甲),term_sheet2,1.0
勺状甲等,勺状甲,term_sheet3_self,0.6
勺状甲等,勺状甲等,term_sheet3_self,0.6
包皮口狭窄,包皮口狭窄,term_sheet2,1.0
包皮口过小,包皮口狭窄,term_sheet2,1.0
包皮口过小,包皮口过小,term_sheet2,1.0
包皮口过小,包皮口过小,term_sheet3_self,0.6
包皮口过小,包皮口过小,term_sheet4_self,0.6
包皮口过小,包皮口过小等,term_sheet3_self,0.6
包皮口过小/包皮口狭窄,包皮口狭窄,term_sheet2,1.0
包皮口过小等,包皮口过小,term_sheet3_self,0.6
包皮口过小等,包皮口过小等,term_sheet3_self,0.6
包皮嵌顿,包皮嵌顿,term_sheet1,1.0
包皮水肿,包皮水肿,term_sheet1,1.0
包皮过长,包皮过长,term_sheet1,1.0
包皮过长,包皮过长,term_sheet2,1.0
包皮过长,包皮过长,term_sheet4_self,0.6
包皮过长/包皮过长,包皮过长,term_sheet2,1.0
包茎,包茎,term_sheet1,1.0
包虫,包虫,term_sheet2,1.0
包虫,包虫,term_sheet3_self,0.6
包虫,包虫,term_sheet4_self,0.6
包虫,包虫病,term_sheet2,1.0
包虫,包虫病,term_sheet3_self,0.6
包虫,包虫病,term_sheet4_self,0.6
包虫,夜啼,term_sheet2,1.0
包虫病,包虫,term_sheet2,1.0
包虫病,包虫,term_sheet3_self,0.6
包虫病,包虫,term_sheet4_self,0.6
包虫病,包虫病,term_sheet2,1.0
包虫病,包虫病,term_sheet3_self,0.6
包虫病,包虫病,term_sheet4_self,0.6
包虫病,夜啼,term_sheet2,1.0
包虫病/包虫,包虫,term_sheet2,1.0
包虫病/包虫,包虫病,term_sheet2,1.0
包虫病/包虫病,包虫,term_sheet2,1.0
包虫病/包虫病,包虫病,term_sheet2,1.0
化脓期的痈,化脓期的痈,term_sheet2,1.0
化脓期的痈,化脓期的痈,term_sheet4_self,0.6
化脓期的痈/化脓期的痈,化脓期的痈,term_sheet2,1.0
匙状指甲,勺状甲(匙状指甲),term_sheet2,1.0
十二指肠球部溃疡,十二指肠球部溃疡,tea_matching_term,0.95
午后潮热,午后潮热,term_sheet1,1.0
半身不遂,偏瘫,term_sheet1_definition,0.75
半身不遂,半身不遂,term_sheet2,1.0
半身麻木,半身麻木,term_sheet1,1.0
半黄半白苔,半黄半白苔,term_sheet1,1.0
卒然昏倒,卒然昏倒,term_sheet1,1.0
单侧肢体肿,单侧肢体肿,term_sheet1,1.0
单纯糠疹,单纯糠疹,term_sheet2,1.0
单纯糠疹,单纯糠疹,term_sheet3_self,0.6
单纯糠疹,单纯糠疹,term_sheet4_self,0.6
单纯糠疹/单纯糠疹,单纯糠疹,term_sheet2,1.0
"卧不耐坐,坐则昏沉头眩","卧不耐坐,坐则昏沉头眩",term_sheet1,1.0
卧起不安,卧起不安,term_sheet1,1.0
卫表不固,卫表不固,term_sheet2,1.0
卫表不固/卫表不固,卫表不固,term_sheet2,1.0
卫表不固证,卫表不固,term_sheet2,1.0
卫表不固证,卫表不固证,term_sheet3_self,0.6
卫表不固证,卫表不固证,term_sheet4_self,0.6
危重难治,危重难治,term_sheet2,1.0
危重难治,危重难治,term_sheet3_self,0.6
危重难治,危重难治,term_sheet4_self,0.6
危重难治,较深部痈肿愈合,term_sheet2,1.0
危重难治/危重难治,危重难治,term_sheet2,1.0
卵巢囊肿,卵巢囊肿,tea_matching_term,0.95
历节,历节,term_sheet2,1.0
历节,历节,term_sheet3_self,0.6
历节,历节,term_sheet4_self,0.6
历节,历节(关节疼痛),term_sheet2,1.0
历节,历节病,term_sheet4_self,0.6
历节,历节风(关节疼痛),term_sheet2,1.0
历节,邪毒炽盛,term_sheet2,1.0
历节(关节疼痛),历节(关节疼痛),term_sheet2,1.0
历节/历节(关节疼痛),历节(关节疼痛),term_sheet2,1.0
历节病,历节,term_sheet4_self,0.6
历节病,历节病,term_sheet4_self,0.6
历节病,历节风(关节疼痛),term_sheet2,1.0
历节病,邪毒炽盛,term_sheet2,1.0
历节病/历节风(关节疼痛),历节风(关节疼痛),term_sheet2,1.0
历节风(关节疼痛),历节风(关节疼痛),term_sheet2,1.0
厌食,厌食,term_sheet1,1.0
厌食,厌食,term_sheet2,1.0
厌食,厌食,term_sheet3_self,0.6
厌食,厌食,term_sheet4_self,0.6
厌食,厌食病,term_sheet4_self,0.6
厌食,软脚瘟,term_sheet2,1.0
厌食/厌食,厌食,term_sheet2,1.0
厌食油腻,厌食油腻,term_sheet1,1.0
厌食病,厌食,term_sheet2,1.0
厌食病,厌食,term_sheet4_self,0.6
厌食病,厌食病,term_sheet4_self,0.6
厌食病,软脚瘟,term_sheet2,1.0
厌食病/厌食,厌食,term_sheet2,1.0
厚甲,厚甲,term_sheet2,1.0
厚甲,厚甲,term_sheet4_self,0.6
厚甲,厚甲症,term_sheet2,1.0
厚甲,厚甲症,term_sheet4_self,0.6
厚甲,厚甲症(甲增厚),term_sheet2,1.0
厚甲症,厚甲,term_sheet2,1.0
厚甲症,厚甲,term_sheet4_self,0.6
厚甲症,厚甲症,term_sheet2,1.0
厚甲症,厚甲症,term_sheet3_self,0.6
厚甲症,厚甲症,term_sheet4_self,0.6
